## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
PRODUCT_MI_SEA-WEB_WORLD_SHIPPING_DIRECTORY,Sea-Web World Shipping Directory,MI_SOLUTIONS,"The successor to the World Shipping Directory, Sea-web Directory details more than 240,000 maritime companies and 129,000 ship operators.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/sea-web-world-shipping-directory,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:The successor to the World Shipping Directory, Sea-web Directory details more than 240,000 maritime companies and 129,000 ship operators.",,,,,,
PRODUCT_MI_SEA-WEB_DISTANCE_TABLES,Sea-web Distance Tables,MI_SOLUTIONS,Estimate and compare voyages for millions of ocean routes with Sea-web Distance Tables.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/sea-web-routes-distance-tables,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Estimate and compare voyages for millions of ocean routes with Sea-web Distance Tables.,,,,,,
PRODUCT_MI_SEA-WEB_PORTS,Sea-web Ports,MI_SOLUTIONS,"Plan a port of call with details on more than 15,500 ports and terminals worldwide and 26,600 port service providers.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/sea-web-port-news-conditions,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Plan a port of call with details on more than 15,500 ports and terminals worldwide and 26,600 port service providers.",,,,,,
PRODUCT_MI_SECTION_871M_ELIGIBILITY,Section 871(m) Eligibility,MI_SOLUTIONS,"Section 871(m) of the US Internal Revenue Code, is a US tax initiative relating to derivatives.",,,https://www.spglobal.com/market-intelligence/en/solutions/section-871,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Section 871(m) of the US Internal Revenue Code, is a US tax initiative relating to derivatives.",,,,,,
PRODUCT_MI_SECURITIES_FINANCE,Securities Finance,MI_SOLUTIONS,"Manage securities lending programs, optimize trading performance and enhance investment decision making with global securities lending data.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/securities-finance,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Manage securities lending programs, optimize trading performance and enhance investment decision making with global securities lending data.",,,,,,
PRODUCT_MI_SECURITIES_FINANCE_AND_PRIME_SERVICES,Securities Finance and Prime Services,MI_SOLUTIONS,"S&P Global provides buy and sell-side customers with a range of securities and prime finance solutions designed to reduce costs, optimize trading performance and enhance investment decision making.",,,https://www.spglobal.com/market-intelligence/en/solutions/securities-finance-prime-services,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global provides buy and sell-side customers with a range of securities and prime finance solutions designed to reduce costs, optimize trading performance and enhance investment decision making.",,,,,,
PRODUCT_MI_SECURITIES_FINANCE_CONSULTING_SERVICES,Securities Finance - Consulting Services,MI_SOLUTIONS,"Independent, data-driven performance benchmarking, risk, collateral and program evaluation for securities finance market participants",,,https://www.spglobal.com/market-intelligence/en/solutions/products/securities-finance-consulting-services,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Independent, data-driven performance benchmarking, risk, collateral and program evaluation for securities finance market participants",,,,,,
PRODUCT_MI_SECURITIES_PROCESSING,Securities Processing,MI_SOLUTIONS,Helping clients achieve superior performance and strategic value from their operations investment,,,https://www.spglobal.com/market-intelligence/en/solutions/securities-processing,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Helping clients achieve superior performance and strategic value from their operations investment,,,,,,
PRODUCT_MI_SECURITIZED_PRODUCTS_PRICING_DATA,Securitized Products Pricing Data,MI_SOLUTIONS,Access pricing data that provides you with visibility on daily market pricing levels for securitized products to help optimize your ability to verify prices and ensure alignment with the market.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/pricing-data-bonds-securitized,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Access pricing data that provides you with visibility on daily market pricing levels for securitized products to help optimize your ability to verify prices and ensure alignment with the market.,,,,,,
PRODUCT_MI_SECURITY_AND_INTELLIGENCE_CONSULTING,Security and Intelligence Consulting,MI_SOLUTIONS,"At S&P Global, we analyze the complexity of security risks around the world daily, helping both corporate security and national security clients leverage those insights, apply them to their security challenges and meet their financial objectives",,,https://www.spglobal.com/market-intelligence/en/solutions/products/corporate-security-risk-management-consulting,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:At S&P Global, we analyze the complexity of security risks around the world daily, helping both corporate security and national security clients leverage those insights, apply them to their security challenges and meet their financial objectives",,,,,,
PRODUCT_MI_SELL-SIDE_AI_SOLUTIONS,Sell-Side AI Solutions,MI_SOLUTIONS,"With AI-ready data as the foundation and AI solutions as the engine, organizations unlock opportunities and move with confidence in every decision.",,,https://www.spglobal.com/market-intelligence/en/solutions/artificial-intelligence/sell-side-ai-solutions,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:With AI-ready data as the foundation and AI solutions as the engine, organizations unlock opportunities and move with confidence in every decision.",,,,,,
PRODUCT_MI_SFDR_SOLUTIONS,SFDR Solutions,MI_SOLUTIONS,Discover more about the EU Sustainable Finance Disclosure Regulation.,,,https://www.spglobal.com/market-intelligence/en/solutions/i-need-to-align-with-sfdr,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Discover more about the EU Sustainable Finance Disclosure Regulation.,,,,,,
PRODUCT_MI_SHAREHOLDER_IDENTIFICATION_ANALYSIS,Shareholder Identification Analysis,MI_SOLUTIONS,"Real-time shareholder intelligence, reporting & advisory support to establish a comprehensive view of current shareholder base.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/shareholder-identification-analysis,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Real-time shareholder intelligence, reporting & advisory support to establish a comprehensive view of current shareholder base.",,,,,,
PRODUCT_MI_SHIP_SPOTTER_COLLABORATIONS,Ship Spotter Collaborations,MI_SOLUTIONS,"Ship Spotter Collaborations is designed to broaden our collection of ship imagery. We are confident that by partnering with skilled photographers and enthusiasts, we can substantially enrich our maritime product offerings and foster a dynamic community centered on ship imagery.",,,https://www.spglobal.com/market-intelligence/en/solutions/ship-spotter-collaborations,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Ship Spotter Collaborations is designed to broaden our collection of ship imagery. We are confident that by partnering with skilled photographers and enthusiasts, we can substantially enrich our maritime product offerings and foster a dynamic community centered on ship imagery.",,,,,,
PRODUCT_MI_SITUATIONAL_INVESTOR_RELATIONS_ANALYTICS,Situational Investor Relations Analytics,MI_SOLUTIONS,"Understand the impact of M&A activity, IPOs, index inclusions and exclusions, spin offs, capital allocation considerations, exchange listings and more. Learn more.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/investor-relations-situational-analytics,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Understand the impact of M&A activity, IPOs, index inclusions and exclusions, spin offs, capital allocation considerations, exchange listings and more. Learn more.",,,,,,
PRODUCT_MI_SOCIAL_HOUSING_SCORECARD,Social Housing Scorecard,MI_SOLUTIONS,"Many countries are faced with the reality that approximately 1.6 billion people live in inadequate housing conditions. As such, investment in existing assets and developing affordable housing have increased.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/social-housing-scorecard,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Many countries are faced with the reality that approximately 1.6 billion people live in inadequate housing conditions. As such, investment in existing assets and developing affordable housing have increased.",,,,,,
PRODUCT_MI_SOUTH_AFRICA_REGIONAL_EXPLORER_GEOGRAPHIC_ECONOMIC_AND_DEMOGRAPHIC_DATA,"South Africa Regional Explorer: Geographic, Economic and Demographic Data",MI_SOLUTIONS,"Identify, evaluate, monitor risks & opportunities and make regional business decisions with detailed, actionable geographic, economic & demographic data for South Africa.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/south-africa-regional-explorer-geographic-economic-demographic-data,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Identify, evaluate, monitor risks & opportunities and make regional business decisions with detailed, actionable geographic, economic & demographic data for South Africa.",,,,,,
PRODUCT_MI_SPEND_ANALYTICS,Spend Analytics,MI_SOLUTIONS,"Secure your company's cost savings with spend analytics by knowing the total spend, uncover cost saving opportunities, prioritize areas and track savings.",,,https://www.spglobal.com/market-intelligence/en/solutions/spend-analytics,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Secure your company's cost savings with spend analytics by knowing the total spend, uncover cost saving opportunities, prioritize areas and track savings.",,,,,,
PRODUCT_MI_SSI_AUTOMATE,SSI Automate,MI_SOLUTIONS,"A significant proportion of Standing Settlement Instructions (SSIs) are still processed manually, presenting major challenges for the industry in terms of operational overhead and settlement failures.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/ssi-automate,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:A significant proportion of Standing Settlement Instructions (SSIs) are still processed manually, presenting major challenges for the industry in terms of operational overhead and settlement failures.",,,,,,
PRODUCT_MI_STRATEGIC_MARKET_FIT_WORKSHOP,Strategic Market Fit Workshop,MI_SOLUTIONS,"Get a comprehensive review of the macroeconomic, industry, political, and security risks to uncover the opportunities and challenges in your target markets.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/risk-management-and-political-risk-workshops,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Get a comprehensive review of the macroeconomic, industry, political, and security risks to uncover the opportunities and challenges in your target markets.",,,,,,
PRODUCT_MI_STRATEGIC_OPPORTUNITY_INDEX,Strategic Opportunity Index,MI_SOLUTIONS,Navigating the opportunity landscape in uncertain times,,,https://www.spglobal.com/market-intelligence/en/solutions/products/strategic-opportunity-index,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Navigating the opportunity landscape in uncertain times,,,,,,
PRODUCT_MI_STRATEGIC_RISK_MANAGEMENT_SOLUTIONS,Strategic Risk Management Solutions,MI_SOLUTIONS,Access an external viewpoint and challenge to internal assumptions to improve strategic risk management across an organization.,,,https://www.spglobal.com/market-intelligence/en/solutions/strategic-risk-management,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Access an external viewpoint and challenge to internal assumptions to improve strategic risk management across an organization.,,,,,,
PRODUCT_MI_STRATEGIC_SOURCING,Strategic Sourcing,MI_SOLUTIONS,Specifically designed to support the identification of risks and opportunities in both current partners and potential locations.,,,https://www.spglobal.com/market-intelligence/en/solutions/strategic-sourcing,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Specifically designed to support the identification of risks and opportunities in both current partners and potential locations.,,,,,,
PRODUCT_MI_STRESS_TEST_WITH_REALISTIC_DISASTER_SCENARIOS_RDS,Stress Test with Realistic Disaster Scenarios (RDS),MI_SOLUTIONS,Our qualitative and quantitative risk analysis enables you to identify and measure risk by stress testing with Realistic Disaster Scenarios (RDS).,,,https://www.spglobal.com/market-intelligence/en/solutions/products/stress-test-realistic-disaster-scenarios-rds,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Our qualitative and quantitative risk analysis enables you to identify and measure risk by stress testing with Realistic Disaster Scenarios (RDS).,,,,,,
